"ahe","age","female","bachelor"
8.764792,34,0,0
7.211538,26,1,0
23.07692,31,0,1
11.26923,25,1,1
15.38461,30,0,0
10.91476,29,1,0
12.98077,34,1,0
20.08547,33,0,0
12.63057,27,1,1
39.90385,33,0,1
11.05769,29,0,0
13.98601,31,0,0
25,34,0,0
33.65385,33,0,1
19.23077,32,0,0
5,26,1,0
13.73626,34,1,1
28.52564,32,0,0
30.76923,33,0,1
10.68376,31,0,1
18.75,33,0,0
45.67308,30,1,1
8.173077,29,1,0
17.30769,31,1,0
21.63461,25,0,0
59.13462,29,0,1
25,28,0,0
21.36752,34,1,1
8.173077,25,1,0
6.730769,30,0,0
11.05769,30,0,0
21.15385,29,1,1
17.22756,31,0,0
38.46154,33,0,1
24.03846,33,0,0
24.03846,31,0,1
11.09467,34,1,1
11.57692,34,1,1
12.36264,25,0,0
8.382692,26,1,0
14.90385,26,1,0
10.68376,30,0,0
14.42308,33,1,0
7.211538,26,1,0
7.407407,32,1,0
21.63461,32,0,0
28.84615,29,0,1
26.25,30,1,1
25.48077,31,0,1
5,26,1,0
19.23077,27,0,1
13.73626,27,0,0
17.30769,32,1,0
8.173077,25,0,1
27.24359,32,0,0
6.108597,31,0,0
19.23077,31,1,1
20,34,0,0
26.44231,33,0,0
9.615385,29,0,1
12.5,27,0,0
8.653846,30,0,0
21.36752,34,0,1
9.895833,32,1,1
14,31,1,0
24.72692,25,0,0
11.53846,27,0,0
23.07692,32,1,0
6.730769,29,0,0
45.52067,33,1,0
17.30769,28,1,1
14.90385,34,0,0
10.55556,30,0,0
8.791209,27,1,0
14.90385,26,1,1
37.5,31,0,1
16.48352,26,0,0
18.22917,25,0,0
23.07692,26,0,1
4.662004,31,0,0
14.42308,32,1,1
23.07692,28,1,1
19.23077,28,1,1
16.82692,26,1,1
33.65385,30,0,1
40.76923,25,0,1
12.5,25,1,1
20.76923,30,0,0
25,26,0,1
13.71429,28,1,1
28.46154,31,0,1
13.46154,34,1,0
4.807693,33,0,1
8.136095,30,0,0
19.23077,33,0,0
19.23077,33,0,1
21.15385,33,1,1
20.19231,31,1,1
20.96154,32,0,1
10.78431,33,0,1
21.53846,31,0,1
12.5,29,1,1
25,29,0,1
19.23077,34,1,1
14.42308,34,0,0
28.84615,31,0,1
15,27,0,0
19.23077,33,0,0
38.46154,33,0,1
40.86538,33,0,1
11.05769,33,0,1
11.53846,32,1,1
5.769231,29,0,1
12.01923,34,1,0
12.5,26,1,0
20.88461,30,0,0
4.807693,27,1,1
7.307693,29,0,0
11,32,0,0
7.211538,33,1,0
9.615385,31,0,1
25,27,1,1
39.90385,30,1,1
10.15625,25,0,0
8.173077,29,1,0
33.17308,31,0,1
5.769231,29,1,0
21.5,31,0,0
15,33,1,0
15.38461,32,1,1
24.03846,31,1,1
2.307692,26,1,1
16.34615,29,0,1
27.47253,33,0,1
12,26,0,0
14.75,34,0,0
13.46154,33,1,0
14.42308,27,1,1
11,31,1,0
11.53846,32,0,0
26.92308,34,1,1
12.01923,32,0,0
15.38461,30,0,0
14.42308,28,1,0
5.769231,27,0,0
13.94231,26,0,0
18.26923,31,1,1
10.375,32,0,0
10,34,1,0
34.61538,27,0,0
27.69231,26,1,0
6.923077,33,1,0
14.42308,27,0,0
10.25641,27,0,0
10.98901,26,0,0
10.11905,31,0,1
13.46154,26,0,0
40.86538,30,0,1
8.653846,29,0,0
23.07692,29,1,0
16.82692,27,0,0
10.57692,26,1,0
17.30769,34,0,0
9.134615,29,1,0
21.63461,29,0,1
10.02024,28,1,0
30.76923,33,0,0
19.71154,29,0,0
19.23077,34,0,0
26.44231,27,1,1
10,28,1,0
10,34,1,0
15.02308,27,0,1
11.5,27,0,1
12.82051,30,0,0
12.5,32,1,0
34.61538,30,0,1
20.19231,28,0,0
21.63461,32,0,0
9.134615,25,0,0
20.19231,28,0,0
32.21154,29,0,1
16.66667,33,0,1
16.82692,33,0,1
13.94231,30,0,1
14.42308,28,0,0
19.23077,34,0,0
16.82692,26,1,1
33.65385,33,0,1
24.03846,31,1,1
16.82692,26,1,1
40.38077,33,1,1
11.11111,26,0,0
9.615385,26,1,1
13.46154,30,0,0
12.98077,34,0,0
22.59615,29,0,0
16.92308,34,0,0
17.48252,30,0,0
22.64957,33,1,1
13.73626,25,1,0
13.70192,34,1,0
11.36364,30,1,0
14.90385,32,1,1
13.46154,27,0,1
8.741259,28,1,1
9.444445,33,1,0
31.73077,34,0,1
10.78431,33,1,0
17.30769,33,0,1
32.69231,30,0,0
9.935898,29,0,0
26.41923,34,1,1
17.30769,26,0,0
11.1399,26,1,0
9.615385,27,0,0
19.60784,32,1,0
38.46154,28,0,1
32.21154,25,1,1
9.615385,27,1,0
28.36539,34,0,0
11.62791,26,1,1
16.66667,29,1,1
38.46154,30,0,1
33.65385,33,0,1
12.23776,29,0,1
16.02564,34,1,1
19.71154,33,0,1
33.65385,32,0,0
10.57692,27,1,0
17.30769,32,1,0
14.42308,28,0,0
24.03846,25,0,0
13.46154,32,0,0
16.82692,27,1,0
8.653846,34,1,0
24.03846,33,0,1
7.5,31,1,0
17.30769,28,0,1
21.63461,34,0,0
12.01923,33,1,0
7.575758,26,0,0
19.23077,30,0,1
7.692307,26,0,0
42.06731,34,1,1
16.82692,34,0,0
6.25,25,1,0
15.22436,30,0,0
17.30769,29,1,1
9.615385,25,1,0
9.230769,34,0,0
2.403846,34,0,0
19.23077,33,1,1
25.76923,32,0,1
24.03846,30,0,1
24.47552,32,0,0
12.96296,33,0,1
7.100592,32,0,0
33.07692,33,1,1
34.61538,30,0,0
39.54327,34,0,1
19.23077,30,1,1
25,27,1,1
8,29,0,0
31.25,29,0,0
18.31502,32,0,0
38.46154,26,0,1
9.70406,27,1,0
25.64103,27,0,0
17.03297,32,1,1
18.26923,26,0,1
31.73077,34,0,1
7.912088,33,1,0
12,25,0,0
18.75,34,0,0
14.52991,28,0,0
22.22222,34,0,0
16.37933,25,1,1
12.5,33,0,0
12.5,27,0,0
5.288462,30,1,1
9.615385,32,0,0
24.35897,25,0,1
12.01923,28,0,0
13.46154,30,1,0
15.625,28,0,0
18.1213,29,1,0
16.82692,32,1,1
14.42308,28,1,0
26.44231,26,0,0
16.82692,32,0,0
17.69231,30,1,1
10.09615,32,0,0
12,34,0,0
11.53846,28,1,0
13.46154,27,0,0
10.68376,25,0,0
27.69231,31,0,1
14.42308,33,1,1
9.961538,26,1,0
15,27,0,0
27.47253,31,0,1
15.38461,34,0,1
4.230769,34,1,0
16.70779,29,0,0
25,27,0,0
19.23077,34,1,1
15.38461,29,1,1
12.01923,34,0,0
9.214744,33,1,0
20.67308,33,0,0
13.46154,32,0,0
15.46823,30,1,1
10.41667,32,1,0
9.615385,30,1,1
40.76923,33,0,1
17.94872,29,0,0
20.94017,34,1,1
19.23077,31,0,1
3.418803,25,0,1
37.95547,27,0,1
13.88889,32,0,0
13.125,32,1,0
14.42308,34,0,1
12.98077,27,0,1
12.98077,33,1,0
16.06394,33,1,0
16.66667,30,0,1
19.23077,31,0,1
9.765625,28,0,0
9.134615,33,0,0
15.38461,29,0,0
12.01923,28,1,1
15.38461,28,0,0
12.01923,26,1,0
6.923077,31,1,0
9.134615,31,1,0
9.615385,32,0,0
28.84615,34,0,1
11,31,1,0
14.42308,31,1,0
16.64201,30,0,0
8,31,0,0
2.95858,29,0,0
3.571429,25,0,0
5.769231,33,0,0
3.605769,27,1,0
9.5,25,1,0
17.85714,33,1,0
9.615385,26,0,0
13.73626,32,1,0
16.58654,27,0,0
31.80473,32,0,1
24.03846,33,0,1
14.95458,31,1,1
12.01923,33,1,0
8.5,27,1,1
16.34615,30,0,1
13.75913,29,0,1
17.30769,31,0,1
19.78022,26,1,1
14.42308,30,0,1
20,31,0,1
25,33,0,1
17.30769,34,0,1
13.46154,27,1,0
21.15385,32,0,1
15.38461,31,0,0
5.945946,34,1,0
9.615385,26,0,0
12.01923,25,0,1
17.78846,32,0,1
16.82692,29,1,1
18.26923,26,0,1
24.03846,27,0,1
16.23932,30,0,0
40.86538,30,1,1
19.71154,31,1,0
4.43787,34,0,0
12.01923,28,1,0
16.82692,34,0,0
14.42308,32,1,0
7.211538,30,0,0
29.80769,30,0,0
8,25,0,0
11.74825,32,0,0
13.77876,33,0,0
14.28571,27,1,1
9.615385,27,1,1
15.86539,32,1,1
10.57692,26,0,1
40.86538,33,0,1
12.01923,33,0,0
12.01923,33,1,1
16.82692,33,1,1
10.57692,29,1,0
14.7929,34,0,0
10.68376,32,0,0
6.770833,30,1,0
11.53846,34,1,1
8.041958,33,1,0
4.273504,29,1,0
21.5,30,0,0
41.45299,32,0,1
36.05769,32,0,1
6.25,29,1,0
26.92308,33,0,1
16.82692,25,1,1
24.03846,30,0,0
12.01923,26,1,0
23.07692,26,1,1
17.78846,26,0,0
24.2915,32,0,0
8.547009,33,0,0
12.98077,32,1,1
7.692307,29,0,1
12.01923,33,0,0
7.336538,28,1,0
20.40816,34,1,1
9.615385,32,0,0
43.26923,34,0,1
10.85973,32,0,1
5.929487,34,1,1
20,33,0,1
36.32479,25,0,1
28.84615,27,0,1
31.25,27,1,1
13.70192,25,1,0
20.19231,27,0,0
10.57692,31,1,0
21.63461,34,1,1
14.15094,30,1,0
24.03846,33,1,1
18.79121,25,1,0
25,34,0,1
5.714286,32,1,0
15.73427,30,0,1
18.26923,27,0,1
36.05769,30,1,1
2.403846,25,0,0
16.82692,27,1,1
15.38461,33,0,1
12.5,27,1,0
4.807693,27,0,0
17.75148,31,0,0
9,26,0,0
12.01923,30,0,0
14.42308,31,1,0
8.653846,25,1,1
25,31,0,0
18.26923,25,1,0
12.5,34,1,0
25,30,1,1
16.82692,31,1,1
13.46154,32,1,1
5.714286,25,1,0
3.739316,26,0,0
18.46154,31,0,1
16.82692,27,0,0
14.42308,30,0,1
16.34615,33,1,1
20.67308,29,0,0
17.30769,26,0,0
10,32,0,1
12.98077,27,1,1
14.50288,26,0,0
15,25,0,0
12.01923,26,0,0
8.87574,32,0,1
29.80769,28,0,0
25.96154,33,0,1
24.03846,33,1,1
28.84615,34,0,1
23.07692,30,0,1
13.73626,31,1,0
5.274725,27,0,0
22.89377,28,0,0
11.53846,34,0,0
10.09615,28,0,0
18.07692,32,0,0
15.38461,29,0,1
12.98077,27,1,1
13.22115,29,1,1
12.98077,34,0,0
7.211538,32,0,0
43.26923,33,0,1
19.23077,34,0,1
42.73504,29,0,1
18.02885,33,0,1
9.615385,32,1,1
15.38461,27,0,1
17.30769,32,1,1
17.78846,32,0,1
12.39316,28,1,1
5,25,0,0
19.23077,34,0,1
12.01923,27,1,1
19.23077,33,1,1
9.134615,30,1,0
10.53114,25,0,0
9.615385,32,1,0
10.57692,27,1,0
19.23077,34,0,0
3.739316,26,0,0
14.90385,32,1,1
9.796807,33,1,0
10.68376,28,1,0
18.26923,26,0,0
14.74359,28,0,0
36.05769,33,0,0
11.21795,34,1,0
9.615385,29,0,0
21.15385,31,1,1
13.46154,32,1,0
3.5625,31,0,0
11.05769,30,0,0
12.98077,32,0,1
22.4359,29,0,0
15.47619,29,1,1
31.25,32,0,1
7.211538,32,1,0
15.38461,29,0,0
15.38461,27,1,0
26.44231,29,0,1
20.83333,34,0,1
10.09615,29,0,0
14.42308,33,0,1
13.46154,30,0,0
21.36752,29,0,0
14.49704,29,0,1
33.65385,26,0,1
14.42308,25,1,1
19.71154,30,1,1
12.98077,33,1,1
21.63461,31,1,1
10.5,27,1,1
6.072875,33,1,0
9.615385,27,1,1
12.5,27,0,0
28.84615,30,0,0
14.42308,32,1,1
15.38461,31,1,1
8.076923,25,1,0
9.183674,29,0,0
14.90385,26,1,1
15.86539,33,1,1
10.57692,28,1,1
38.46154,34,1,0
11.53846,30,0,0
24.03846,28,0,0
15.86539,33,0,0
14.42308,33,1,0
19.23077,31,0,1
20.38461,33,1,1
6.923077,29,0,0
17.30769,25,1,0
9.615385,34,1,0
21.63461,28,0,1
15.7967,29,0,1
15.73427,25,0,1
13.75,28,0,0
15.38461,31,0,0
37.91209,34,1,1
22.18935,33,0,1
22.59615,30,1,1
38.94231,32,1,1
40.0641,32,0,1
9.4,33,0,1
12.5,31,0,0
15.38461,33,1,0
7.5,28,0,0
27.88461,31,1,1
28.20513,31,0,1
36.05769,34,0,1
32.10526,34,0,0
27.24359,32,0,1
32.21154,30,1,0
23.55769,33,0,1
19.23077,33,0,0
37.5,32,0,1
7.211538,33,0,0
12.01923,26,0,0
17.78846,32,1,1
13.46154,25,1,0
15.38461,31,0,0
8.8,33,1,0
13.46154,32,0,0
52.88462,31,0,1
36.05769,26,1,1
17.78846,30,1,1
20.19231,34,0,1
12.01923,28,1,1
12.98077,30,1,1
15.86539,33,0,1
12.27496,33,0,1
12.98077,33,1,1
15.38461,29,1,1
12.48205,33,0,0
13.92735,30,1,1
19.45513,28,0,1
12.01923,26,1,0
12.01923,32,1,0
19.23077,34,0,0
18.69658,34,1,0
11.53846,28,0,1
12.93269,26,1,0
7.211538,30,0,0
13.46154,27,1,1
16.34615,32,0,0
15.75855,33,0,1
28.36539,29,0,0
49.1453,33,0,1
9.615385,33,0,1
19.23077,29,0,0
12.5,27,1,1
8.653846,30,1,0
25.96154,27,0,0
11.05769,25,1,0
16.82692,30,0,1
14.42308,30,1,0
40.59829,34,1,1
28.84615,34,0,0
16.82692,31,1,0
31.25,33,0,1
10.20408,32,0,1
17.30769,29,1,1
35.48077,33,1,1
13.46154,29,1,0
13.46154,27,1,0
45.67308,33,0,1
15.86539,28,1,0
23.19231,29,0,1
17.78846,30,1,0
10,33,1,0
24.51923,33,1,1
10,25,0,0
11.96581,32,1,0
12.98077,30,0,1
12.01923,31,0,0
15.86539,34,1,1
9.615385,27,1,0
8.173077,32,1,0
10.25641,29,0,0
20.19231,33,0,1
20.60439,33,1,1
40.38462,31,0,1
17.30769,28,1,1
24.72528,29,0,1
16.53846,31,0,1
22.91667,31,0,1
16.82692,26,0,1
14.42308,28,0,0
11.78125,34,0,0
9.134615,25,1,0
21.36752,28,1,0
16.02564,33,0,1
12.82051,33,0,0
6.410256,31,1,0
7.142857,32,1,0
11.53846,26,0,0
12.5,29,0,0
16.82692,30,0,0
12.98077,33,0,0
19.23077,32,1,0
15.625,31,0,1
45.67308,33,1,1
20.19231,33,0,0
13.46154,26,1,1
14.88095,32,0,1
16.82692,29,1,0
21.15385,30,0,0
9.230769,33,0,0
5.494505,31,1,0
12.30769,29,1,1
12.01923,34,1,0
11.53846,30,0,0
19.23077,26,0,0
15.86539,27,1,1
12.01923,25,0,0
13.88889,29,1,0
7.692307,31,1,0
20.67308,34,1,0
12.5,33,0,0
30.76923,30,0,1
14.42308,28,1,0
5.769231,33,1,0
20.83333,33,0,1
25.48077,28,1,1
9.615385,29,1,0
19.23077,26,1,0
17.5,34,1,1
9.615385,34,1,0
5,34,0,0
7.692307,31,1,0
16.02564,33,1,1
12.5,25,0,0
29.91453,33,0,1
18.26923,33,1,1
36.53846,29,0,1
32.42397,33,0,1
9.935898,28,0,0
20.19231,28,1,1
13.84615,33,0,0
19.23077,25,1,1
19.23077,28,0,1
8.653846,33,1,0
10.09615,25,0,0
35.57692,33,0,1
11.96581,25,0,1
15,27,1,1
10.57692,29,0,0
28.84615,30,0,1
26.47059,30,0,0
40.86538,33,1,1
7.692307,33,0,0
12.01923,33,1,1
34.61538,30,0,1
13.46154,27,1,0
24.03846,33,0,1
19.23077,33,1,1
4.086538,31,1,0
16.82692,31,0,0
12.98077,29,1,0
13.94231,31,0,0
8.87574,32,0,0
17.30769,31,1,1
14.42308,26,0,0
12.01923,31,0,0
12.01923,30,0,0
10.81731,30,0,0
16.82692,30,0,0
43.26923,29,0,1
15.38461,34,0,0
14.57726,30,0,0
4.166667,31,1,1
12.98077,32,1,1
35.57692,30,0,1
36.05769,32,0,1
52.88462,30,0,1
30.04808,25,1,1
15.18219,32,1,0
4.395605,26,1,0
16.82692,27,0,0
15.38461,26,0,1
17.6282,34,0,1
16.66667,29,0,1
32.69231,32,0,1
6.593407,34,1,0
12.98077,31,1,1
28.84615,27,0,1
12.98077,29,0,0
17.94872,31,1,1
11.53846,34,0,0
13.46154,33,1,0
24.03846,33,1,0
7.5,26,1,0
28.84615,32,0,0
8.173077,26,0,0
17.30769,28,0,1
26.44231,34,1,1
10.09615,25,0,0
52.88462,29,0,1
7.692307,34,0,0
24.03846,28,0,1
15.38461,31,1,0
7.211538,29,1,0
18.26923,32,1,0
7.211538,30,0,0
20.55703,32,0,1
27.47253,29,0,1
14.02244,33,0,0
18.26923,28,1,1
10.68376,32,0,0
12.01923,31,1,0
13.94231,31,1,0
9.615385,34,0,0
24.72528,28,0,1
15.38461,28,0,1
7.211538,26,0,0
16.34615,28,0,0
11.29808,28,1,0
15.9,25,0,1
31.25,32,0,1
18.75,27,0,1
23.23718,32,0,0
13.04945,34,0,0
14.90385,33,1,0
26.04167,32,1,1
12.98077,31,1,1
17.08333,29,0,0
9.615385,28,1,0
20.83333,31,1,0
20.51282,34,0,0
14.42308,31,1,1
11.41368,32,0,1
19.23077,34,0,1
9.615385,27,0,0
12.01923,25,1,1
46.15385,32,0,1
12.82051,29,0,1
30.98291,29,1,1
26.92308,33,0,0
20.19231,26,0,0
28.84615,34,1,1
8.935509,27,0,1
14.42308,25,0,1
14.42308,29,0,1
14.42308,25,1,0
6.410256,28,0,0
5.769231,27,0,0
14.42308,25,1,0
28.84615,31,0,1
16.04278,29,0,1
3.846154,29,1,1
17.78846,33,0,1
2.884615,29,0,0
14.42308,32,1,1
17.30769,25,0,1
28.84615,33,0,1
26.92308,25,0,1
16.82692,33,0,0
12.5,27,1,1
11,28,0,1
15.03496,25,0,1
20.19231,26,1,1
21.85315,29,0,1
9.615385,31,0,0
15.38461,26,1,0
32.05128,30,0,1
18.26923,34,0,0
23.55769,32,1,0
19.23077,34,0,1
16.82692,27,1,0
17.91378,34,0,1
15.38461,34,1,0
12.98077,34,0,0
10.57692,29,0,0
11.05769,31,1,0
16.82692,30,0,0
13.67521,34,0,0
16.82692,34,1,0
14.42308,26,0,0
10,30,0,0
26.92308,33,0,1
9.615385,30,1,1
7.211538,27,0,0
12.46439,32,0,0
9.452991,30,0,0
18.26923,32,0,0
16.34615,28,1,0
17.73504,33,1,0
22.59615,33,0,1
15.38461,33,1,1
17.54808,30,0,0
17.71255,31,0,1
14.95726,30,0,0
4.807693,28,0,0
14.42308,25,1,1
12.32742,31,1,0
16.82692,29,0,0
18.26923,30,1,1
14.32079,29,1,0
17.30846,34,0,1
12.95442,31,0,0
31.25,30,0,0
21.15385,26,1,1
23.07692,34,0,1
12.01923,26,0,0
17.78846,25,0,0
16.34615,34,0,1
33.65385,34,0,0
31.73077,26,1,1
19.23077,34,0,1
12.5,30,1,0
11.05769,32,1,0
16.19433,25,1,1
11.53846,29,0,0
9.134615,32,1,0
45.67308,25,0,1
35.38462,32,1,1
11.25,26,0,0
12.5,32,0,0
23.55769,29,0,1
9,34,1,0
22,31,0,0
7.22,31,0,0
9.440559,33,0,0
14.42308,32,0,0
9.340659,31,1,0
14.26282,34,0,0
19.32692,29,0,1
24.03846,34,0,1
15,25,0,0
14.70588,32,1,0
24.03846,33,0,0
43.26923,33,1,1
19.23077,32,1,0
9.615385,26,1,1
19.23077,32,0,0
17.30769,33,0,0
7.211538,33,1,0
5.274725,29,0,0
12.01923,34,1,1
5.288462,31,1,1
10.05245,32,1,0
15.625,34,0,0
7.5,26,0,1
5,27,0,0
33.65385,30,0,0
8.01282,27,0,1
6.593407,34,1,0
21.82692,27,0,0
13.73626,34,0,0
10.09615,30,0,0
13.79599,33,1,1
11.26394,31,1,0
17.78846,27,1,0
14.42308,28,1,1
10.09615,32,0,0
11.05769,34,1,1
19.23077,29,0,1
8.547009,29,1,0
13.4226,30,1,0
34.61538,32,0,1
12.82051,31,0,0
12.82051,32,1,0
15.04808,33,0,0
18.80342,30,0,0
17.30769,32,0,0
17.85714,32,1,1
6.25,26,0,0
15.38461,29,0,0
14.42308,34,0,0
25.48077,29,1,1
12.01923,30,1,0
21.63461,34,0,1
16.34615,32,0,0
5.608974,28,1,0
16.82692,26,1,0
16.15385,25,0,1
11.05769,33,0,0
16.34615,30,0,1
15.86539,26,0,0
9.615385,26,1,1
10.76923,25,0,0
9.615385,34,0,0
6,30,0,0
11.65,27,1,0
6.25,28,1,0
9.615385,32,1,0
15.14423,31,0,0
11.05769,29,1,0
14.42308,34,0,0
14.42308,30,1,1
19.71154,29,1,1
2.884615,31,1,1
10,28,1,1
12.5,31,0,1
12.01923,34,1,0
46.15385,33,0,1
25.96154,29,1,1
22.11539,32,0,1
14.90385,34,0,1
4.807693,30,0,1
26.44231,31,1,1
14.0625,28,0,1
14.55301,25,0,0
8.791209,30,1,1
11.53846,31,0,0
7.211538,32,1,0
14.0625,34,0,1
10.98901,28,1,0
28.84615,29,1,1
36.05769,29,0,1
9.615385,28,0,0
4.807693,34,1,0
17.30769,26,0,1
20.60439,25,0,0
24.03846,28,1,1
6.619823,34,1,0
8.653846,34,0,0
13.03419,33,0,1
6.072875,32,1,0
7.211538,31,0,0
14.27885,31,0,0
7.932693,30,1,0
13.28671,29,0,1
12.82051,30,1,1
12.69231,34,0,1
5.961538,25,1,0
12.02589,33,1,0
7.967033,34,1,0
12.01923,27,1,0
30.76923,29,0,1
17.30769,32,1,1
16.82692,31,1,1
7.211538,29,1,0
11.63461,25,1,0
17.78846,26,0,0
8.547009,32,1,0
19.23077,28,0,1
24.78633,31,0,1
17.30769,27,1,0
60.09615,28,0,1
31.25,31,0,1
9.89011,27,1,1
31.25,34,0,1
9.711538,33,1,0
7.451923,27,0,0
11.53846,29,1,1
12.17949,32,0,0
5.288462,33,0,0
16.34615,32,0,0
27.88461,30,0,1
24.03846,29,1,1
24.03846,31,0,1
14.42308,30,0,0
12.01923,34,0,0
13.94231,32,0,0
27.88461,32,0,0
15.86539,27,1,0
19.18192,29,0,0
9.134615,32,0,0
14.42308,31,1,1
12.01923,25,1,1
12.5,27,0,0
12.01923,29,1,0
17.94872,32,0,1
27.77778,29,0,1
18.75,27,1,1
7.211538,28,0,0
14.42308,31,1,1
16.34615,32,0,1
3.846154,27,1,0
7.211538,27,0,0
10,28,0,0
12,30,1,0
15.38461,32,0,1
12.5,29,0,0
19.23077,32,1,1
33.65385,33,0,0
19.23077,33,0,1
21.97802,30,1,1
9.615385,32,0,0
37.01923,33,0,1
7.211538,28,1,0
52.88462,34,0,1
12.33672,29,1,0
19.23077,27,0,0
11.53846,27,1,0
12.01923,31,1,0
14.42308,33,1,0
21.15385,27,0,0
11.77885,27,0,0
19.23077,28,0,0
23.84615,33,0,0
9.615385,30,1,0
20.94017,34,0,0
4.464286,25,1,0
17.78846,29,0,0
14.56044,33,0,0
23.84615,32,0,0
16.94711,31,1,1
12.01923,27,1,0
32.21154,25,1,1
8,34,0,0
50.96154,34,1,1
29.85577,26,0,0
12.51731,25,1,0
16.34615,32,0,0
6.875,27,0,0
8.5,26,1,0
9.615385,25,0,0
16.07143,34,0,1
23.07692,30,0,0
17.09402,34,0,0
21.36752,34,0,1
17.94872,32,1,1
7.5,32,0,0
10.38461,31,1,0
11.88811,25,1,1
13.46154,32,1,0
5.769231,32,0,0
19.23077,29,0,0
11.53846,29,0,0
20.19231,32,0,0
4.567307,30,1,1
17.96559,29,1,1
13.78205,28,0,1
16.82692,34,0,1
14.42308,25,0,0
20.34024,34,1,1
22.11539,26,1,0
31.25,28,0,0
6.25,27,1,0
7.211538,33,1,0
16.87598,34,0,0
15.86539,26,1,1
12.01923,27,0,0
16.02564,31,0,1
16.2037,29,0,0
23.07692,29,1,1
21.15385,30,0,0
11.53846,28,0,0
7.211538,25,1,0
15,32,1,0
14.90385,34,0,1
8.173077,25,1,0
24.78633,29,0,1
15.14423,33,1,1
21.63461,33,1,0
13.46154,31,0,0
12.01923,34,1,0
5.75,27,0,0
23.66864,32,1,1
13.98601,27,0,0
3.690754,26,0,0
21.15385,32,0,0
9.615385,28,1,0
13.78205,33,0,1
14.03846,32,0,0
5.923846,31,0,0
11.5102,33,0,0
13.3547,25,0,0
17.11539,25,1,1
33.65385,26,0,1
8.076923,28,1,0
21.10694,34,0,1
17.30769,27,1,0
30.76923,32,1,0
48.07692,32,0,1
34.96503,28,0,0
26.44231,26,0,1
12.98077,27,0,1
12.98077,29,0,0
24.03846,29,0,0
12.01923,32,1,1
26.44231,34,0,0
14.42308,31,0,1
12.82051,27,1,1
19.23077,27,1,1
12.01923,25,0,1
14.42308,30,0,0
8.173077,30,1,0
2.622378,29,0,0
17.85714,27,1,1
19.23077,27,1,1
3.365385,27,1,0
25.44379,31,1,1
12.5,27,1,1
10.09615,31,1,0
19.71154,27,1,1
52.88462,30,0,1
8.653846,31,1,0
10.48951,32,0,0
16.82692,29,0,1
18.75,27,1,1
17.30769,28,0,1
11.53846,34,0,0
14.61539,29,0,0
12,32,1,0
10.57692,34,1,0
10.81731,33,0,1
9.134615,32,0,0
15.38461,34,0,0
25.30364,30,0,0
36.05769,33,0,1
24.61539,29,0,1
7.478632,28,1,0
12.22222,25,0,0
12.01923,26,0,1
8.653846,31,0,1
14.10256,27,0,0
12.01923,30,0,0
10.57692,29,0,0
10.33654,25,1,0
21.15385,27,0,1
13.84615,26,1,1
25.96154,31,1,1
12.5,27,1,0
7.211538,28,1,0
19.23077,30,0,1
13.94231,27,0,0
11.53846,33,1,1
9.615385,25,0,0
9.134615,28,1,0
5.769231,25,1,0
14.95726,25,1,1
17.48252,26,0,0
16.34615,29,1,0
10.3022,29,0,0
9.615385,33,1,0
7.5,32,0,0
20.51282,32,0,0
12.5,31,0,1
15.38461,30,1,1
16.82692,30,1,1
9.615385,27,0,0
11.05769,28,1,0
10.625,27,0,0
16.34615,28,0,0
10.98901,27,0,0
8.516483,34,1,0
14.90385,33,0,1
22.74039,31,0,0
16.34615,32,1,0
22.25769,31,0,1
19.1875,31,1,1
38.46154,31,0,1
14.42308,25,0,0
13.46154,32,0,0
16.82692,25,1,1
18.46154,32,1,1
13.04945,34,0,0
6.946154,33,0,0
10.57692,31,1,1
19.71154,25,0,0
23.07692,30,0,1
9.599359,26,0,0
11.6,30,0,0
12.63736,31,0,1
24.03846,30,0,1
19.23077,26,1,0
9.615385,32,1,0
15.38461,33,0,0
14.42308,29,1,0
25,31,1,1
11.53846,27,0,0
12,34,0,0
30.36437,34,0,1
14.42308,34,0,1
17.78846,29,0,0
9.935898,34,0,1
31.25,31,0,1
27.88461,32,0,1
11.05769,30,1,0
18.07692,28,0,0
12.08791,29,0,0
12.08791,25,0,0
10.57692,28,1,0
25.64103,28,1,1
16.02564,33,0,1
13.46154,29,0,0
13.19149,28,0,0
9.838057,32,1,0
15.86539,26,1,1
18.07692,32,0,0
7.967033,32,1,0
8.316009,25,1,0
14.0056,34,0,0
15.38461,30,0,1
10,28,0,0
17.30769,27,0,0
14.6978,30,0,1
17.17033,31,1,1
12.5,32,1,0
17.30769,27,0,0
9.25,27,0,0
15,31,0,0
16.82692,29,0,0
23.14815,29,0,0
14.42308,31,1,0
13.69048,26,0,0
8.814102,27,0,0
4.647436,25,1,0
3.365385,31,0,0
19.23077,31,0,0
8.461538,31,0,0
12.01923,33,1,0
18.46154,32,1,0
11.53846,28,0,0
15.2972,27,0,0
14.88095,28,0,1
19.71154,33,0,1
6.993007,31,0,0
10.98901,34,0,0
10.38461,25,1,1
11.18881,29,0,0
11.53846,26,0,0
11.53846,26,0,0
13.67521,32,0,0
17.30769,32,0,0
21.63461,28,0,0
15.07277,26,1,0
28.17531,34,1,1
18.58974,31,0,1
26.44231,32,0,1
30.76923,26,0,1
7.211538,27,0,0
12.74039,32,1,0
12.5,32,0,1
22.72727,33,0,0
23.93162,28,0,0
31.19658,25,0,1
